id	brand_code	brand_name	model_code	model_name	fuel_type	variant_code	variant_name	cubic_capacity	brand_logo	hdfc_code	fuel_type_text	full_name	popular_brand	popular_model	popular_variant
2034	B121	Hero Honda	M1259	Passion Pro	P	V10664	Kick Start Drum Brake Spoke Wheel	100	null	248	PETROL	Hero Honda Passion Pro Kick Start Drum Brake Spoke Wheel Petrol	0	1	1
208	B121	Hero Honda	M1259	Passion Pro	P	V10665	Ltd Edition	97	null	292	PETROL	Hero Honda Passion Pro Ltd Edition Petrol	0	1	1
209	B121	Hero Honda	M1259	Passion Pro	P	V10666	Passion Pro Power Start	100	null	249	PETROL	Hero Honda Passion Pro Passion Pro Power Start Petrol	0	1	1
210	B121	Hero Honda	M1259	Passion Pro	P	V10667	Spoke	97	null	248	PETROL	Hero Honda Passion Pro Spoke Petrol	0	1	1
211	B121	Hero Honda	M1259	Passion Pro	P	V10668	Spoke - Drum Brake	100	null	283	PETROL	Hero Honda Passion Pro Spoke - Drum Brake Petrol	0	1	1
212	B121	Hero Honda	M1259	Passion Pro	P	V10669	Spoke - Drum Brake Electric Start	100	null	283	PETROL	Hero Honda Passion Pro Spoke - Drum Brake Electric Start Petrol	0	1	1
213	B121	Hero Honda	M1259	Passion Pro	P	V10670	Spoke Drum Self	97	null	283	PETROL	Hero Honda Passion Pro Spoke Drum Self Petrol	0	1	1
214	B121	Hero Honda	M1259	Passion Pro	P	V10671	Spoke Self	100	null	248	PETROL	Hero Honda Passion Pro Spoke Self Petrol	0	1	1
215	B121	Hero Honda	M1259	Passion Pro	P	V10672	Spoke Self Start (disk)	100	null	246	PETROL	Hero Honda Passion Pro Spoke Self Start (disk) Petrol	0	1	1
216	B121	Hero Honda	M1259	Passion Pro	P	V10673	Spoke Ss	97	null	251	PETROL	Hero Honda Passion Pro Spoke Ss Petrol	0	1	1
217	B121	Hero Honda	M1260	Pleasure	P	V10674	Electric Start	100	null	214	PETROL	Hero Honda Pleasure Electric Start Petrol	0	1	1
218	B121	Hero Honda	M1260	Pleasure	P	V10675	New	102	null	288	PETROL	Hero Honda Pleasure New Petrol	0	1	1
219	B121	Hero Honda	M1260	Pleasure	P	V10676	Standard	102	null	348	PETROL	Hero Honda Pleasure Standard Petrol	0	1	1
220	B121	Hero Honda	M1261	Sleek	P	V10677	Std	98	null	241	PETROL	Hero Honda Sleek Std Petrol	0	1	1
221	B121	Hero Honda	M1262	Splendor	P	V10678	Cast Wheels	100	null	232	PETROL	Hero Honda Splendor Cast Wheels Petrol	0	1	1
223	B121	Hero Honda	M1262	Splendor	P	V10679	Electric Start Disc Break	125	null	259	PETROL	Hero Honda Splendor Electric Start Disc Break Petrol	0	1	1
225	B121	Hero Honda	M1262	Splendor	P	V10680	Electric Start Drum Break	125	null	259	PETROL	Hero Honda Splendor Electric Start Drum Break Petrol	0	1	1
222	B121	Hero Honda	M1262	Splendor	P	V10681	Kick Start Disc Break	97	null	232	PETROL	Hero Honda Splendor Kick Start Disc Break Petrol	0	1	1
224	B121	Hero Honda	M1262	Splendor	P	V10681	Kick Start Disc Break	125	null	232	PETROL	Hero Honda Splendor Kick Start Disc Break Petrol	0	1	1
2045	B121	Hero Honda	M1262	Splendor	P	V10683	Plus Disc Brake	100	null	232	PETROL	Hero Honda Splendor Plus Disc Brake Petrol	0	1	1
226	B121	Hero Honda	M1262	Splendor	P	V10684	Plus Disk Brake	100	null	232	PETROL	Hero Honda Splendor Plus Disk Brake Petrol	0	1	1
227	B121	Hero Honda	M1262	Splendor	P	V10685	Special Edition	97	null	276	PETROL	Hero Honda Splendor Special Edition Petrol	0	1	1
228	B121	Hero Honda	M1262	Splendor	P	V10686	Std	97	null	233	PETROL	Hero Honda Splendor Std Petrol	0	1	1
229	B121	Hero Honda	M1262	Splendor	P	V10686	Std	100	null	233	PETROL	Hero Honda Splendor Std Petrol	0	1	1
230	B121	Hero Honda	M1263	Splendor Nxg	P	V10688	Electric Start Drum Break Cast Wheels	100	null	215	PETROL	Hero Honda Splendor Nxg Electric Start Drum Break Cast Wheels Petrol	0	1	1
232	B121	Hero Honda	M1263	Splendor Nxg	P	V10689	Electric Start Drum Break Spoke Wheels	100	null	216	PETROL	Hero Honda Splendor Nxg Electric Start Drum Break Spoke Wheels Petrol	0	1	1
2072	B121	Hero Honda	M1263	Splendor Nxg	P	V10690	Kick Start Drum Brake Spoke Whlees	100	null	216	PETROL	Hero Honda Splendor Nxg Kick Start Drum Brake Spoke Whlees Petrol	0	1	1
231	B121	Hero Honda	M1263	Splendor Nxg	P	V10691	Kick Start Drum Break Cast Wheels	100	null	215	PETROL	Hero Honda Splendor Nxg Kick Start Drum Break Cast Wheels Petrol	0	1	1
233	B121	Hero Honda	M1263	Splendor Nxg	P	V10692	Kick Start Drum Break Spoke Wheels	100	null	216	PETROL	Hero Honda Splendor Nxg Kick Start Drum Break Spoke Wheels Petrol	0	1	1
234	B121	Hero Honda	M1264	Splendor Plus	P	V10693	Cast	100	null	217	PETROL	Hero Honda Splendor Plus Cast Petrol	0	1	1
235	B121	Hero Honda	M1264	Splendor Plus	P	V10694	Cast Self	97	null	217	PETROL	Hero Honda Splendor Plus Cast Self Petrol	0	1	1
236	B121	Hero Honda	M1264	Splendor Plus	P	V10695	Cast Wheel	100	null	217	PETROL	Hero Honda Splendor Plus Cast Wheel Petrol	0	1	1
237	B121	Hero Honda	M1264	Splendor Plus	P	V10696	Disc	97	null	235	PETROL	Hero Honda Splendor Plus Disc Petrol	0	1	1
2035	B121	Hero Honda	M1264	Splendor Plus	P	V10697	Disc Brake	100	null	235	PETROL	Hero Honda Splendor Plus Disc Brake Petrol	0	1	1
238	B121	Hero Honda	M1264	Splendor Plus	P	V10698	Disk	100	null	235	PETROL	Hero Honda Splendor Plus Disk Petrol	0	1	1
239	B121	Hero Honda	M1264	Splendor Plus	P	V10699	Drum	97	null	236	PETROL	Hero Honda Splendor Plus Drum Petrol	0	1	1
240	B121	Hero Honda	M1264	Splendor Plus	P	V10699	Drum	100	null	236	PETROL	Hero Honda Splendor Plus Drum Petrol	0	1	1
241	B121	Hero Honda	M1264	Splendor Plus	P	V10701	Drum Cast	97	null	278	PETROL	Hero Honda Splendor Plus Drum Cast Petrol	0	1	1
242	B121	Hero Honda	M1264	Splendor Plus	P	V10702	Drum Ccr	100	null	236	PETROL	Hero Honda Splendor Plus Drum Ccr Petrol	0	1	1
243	B121	Hero Honda	M1264	Splendor Plus	P	V10703	Drum Self	100	null	236	PETROL	Hero Honda Splendor Plus Drum Self Petrol	0	1	1
244	B121	Hero Honda	M1264	Splendor Plus	P	V10704	Drum Spoke	97	null	275	PETROL	Hero Honda Splendor Plus Drum Spoke Petrol	0	1	1
2036	B121	Hero Honda	M1264	Splendor Plus	P	V10705	Electric Start Drum Brake	100	null	236	PETROL	Hero Honda Splendor Plus Electric Start Drum Brake Petrol	0	1	1
2037	B121	Hero Honda	M1264	Splendor Plus	P	V10706	Kick Start Drum Brake	100	null	275	PETROL	Hero Honda Splendor Plus Kick Start Drum Brake Petrol	0	1	1
245	B121	Hero Honda	M1264	Splendor Plus	P	V10707	Ltd Edition	97	null	250	PETROL	Hero Honda Splendor Plus Ltd Edition Petrol	0	1	1
246	B121	Hero Honda	M1264	Splendor Plus	P	V10708	Plus Cast (alloy Wheel)	97	null	217	PETROL	Hero Honda Splendor Plus Plus Cast (alloy Wheel) Petrol	0	1	1
247	B121	Hero Honda	M1264	Splendor Plus	P	V10709	Spoke	100	null	218	PETROL	Hero Honda Splendor Plus Spoke Petrol	0	1	1
248	B121	Hero Honda	M1264	Splendor Plus	P	V10710	Spoke Self	97	null	218	PETROL	Hero Honda Splendor Plus Spoke Self Petrol	0	1	1
249	B121	Hero Honda	M1264	Splendor Plus	P	V10711	Spoke Wheel	100	null	218	PETROL	Hero Honda Splendor Plus Spoke Wheel Petrol	0	1	1
250	B121	Hero Honda	M1264	Splendor Plus	P	V10712	Std	100	null	217	PETROL	Hero Honda Splendor Plus Std Petrol	0	1	1
2046	B121	Hero Honda	M1265	Splendor Pro	P	V10713	Drum Kick Cast	97	null	272	PETROL	Hero Honda Splendor Pro Drum Kick Cast Petrol	0	1	1
2047	B121	Hero Honda	M1265	Splendor Pro	P	V10714	Drum Kick Spoke	97	null	277	PETROL	Hero Honda Splendor Pro Drum Kick Spoke Petrol	0	1	1
2048	B121	Hero Honda	M1265	Splendor Pro	P	V10715	Drum Self Cast	97	null	274	PETROL	Hero Honda Splendor Pro Drum Self Cast Petrol	0	1	1
2049	B121	Hero Honda	M1265	Splendor Pro	P	V10716	Drum Self Spoke	97	null	273	PETROL	Hero Honda Splendor Pro Drum Self Spoke Petrol	0	1	1
253	B121	Hero Honda	M1265	Splendor Pro	P	V10717	Electric Start Drum Break Cast Wheels	97	null	272	PETROL	Hero Honda Splendor Pro Electric Start Drum Break Cast Wheels Petrol	0	1	1
254	B121	Hero Honda	M1265	Splendor Pro	P	V10718	Electric Start Drum Break Spoke Wheels	97	null	236	PETROL	Hero Honda Splendor Pro Electric Start Drum Break Spoke Wheels Petrol	0	1	1
251	B121	Hero Honda	M1265	Splendor Pro	P	V10719	Kick Start Drum Break Cast Wheels	97	null	274	PETROL	Hero Honda Splendor Pro Kick Start Drum Break Cast Wheels Petrol	0	1	1
252	B121	Hero Honda	M1265	Splendor Pro	P	V10720	Kick Start Drum Break Spoke Wheels	97	null	277	PETROL	Hero Honda Splendor Pro Kick Start Drum Break Spoke Wheels Petrol	0	1	1
2073	B121	Hero Honda	M1266	Street	P	V10721	Electric Start	100	null	244	PETROL	Hero Honda Street Electric Start Petrol	0	1	1
2074	B121	Hero Honda	M1266	Street	P	V10722	Std	97	null	244	PETROL	Hero Honda Street Std Petrol	0	1	1
2050	B121	Hero Honda	M1267	Super Splendor	P	V10723	Electic Start Drum Brake Cast Wheels	125	null	260	PETROL	Hero Honda Super Splendor Electic Start Drum Brake Cast Wheels Petrol	0	1	1
255	B121	Hero Honda	M1267	Super Splendor	P	V10724	Electric Start Drum Break Cast Wheels	125	null	236	PETROL	Hero Honda Super Splendor Electric Start Drum Break Cast Wheels Petrol	0	1	1
256	B121	Hero Honda	M1267	Super Splendor	P	V10725	Electric Start Drum Break Spoke Wheels	125	null	237	PETROL	Hero Honda Super Splendor Electric Start Drum Break Spoke Wheels Petrol	0	1	1
2051	B121	Hero Honda	M1267	Super Splendor	P	V10726	Kick Start Disc Brake Spoke Wheels	125	null	260	PETROL	Hero Honda Super Splendor Kick Start Disc Brake Spoke Wheels Petrol	0	1	1
257	B121	Hero Honda	M1267	Super Splendor	P	V10727	Kick Start Drum Break Cast Wheels	125	null	238	PETROL	Hero Honda Super Splendor Kick Start Drum Break Cast Wheels Petrol	0	1	1
258	B121	Hero Honda	M1267	Super Splendor	P	V10728	Kick Start Drum Break Spoke Wheels	125	null	221	PETROL	Hero Honda Super Splendor Kick Start Drum Break Spoke Wheels Petrol	0	1	1
1399	B121	Hero Honda	M1268	Winner	P	V10729	75	75	null	262	PETROL	Hero Honda Winner 75 Petrol	0	1	1
937	B122	Hero Motocorp	M1269	Achiever	P	V10730	Achiever Disc Self	149	null	347	PETROL	Hero Motocorp Achiever Achiever Disc Self Petrol	0	1	1
2179	B122	Hero Motocorp	M1269	Achiever	P	V10731	Electric Start Disc Brake	150	null	347	PETROL	Hero Motocorp Achiever Electric Start Disc Brake Petrol	0	1	1
259	B122	Hero Motocorp	M1269	Achiever	P	V10732	Kick Start	150	null	238	PETROL	Hero Motocorp Achiever Kick Start Petrol	0	1	1
2180	B122	Hero Motocorp	M1269	Achiever	P	V10733	Kick Start Disc Brake	150	null	341	PETROL	Hero Motocorp Achiever Kick Start Disc Brake Petrol	0	1	1
260	B122	Hero Motocorp	M1269	Achiever	P	V10734	Self Start	150	null	261	PETROL	Hero Motocorp Achiever Self Start Petrol	0	1	1
938	B122	Hero Motocorp	M1270	Ambition	P	V10735	Ambition	133	null	0	PETROL	Hero Motocorp Ambition Ambition Petrol	0	1	1
939	B122	Hero Motocorp	M1271	Cbz	P	V10736	Cbz Xtreme	157	null	376	PETROL	Hero Motocorp Cbz Cbz Xtreme Petrol	0	1	1
940	B122	Hero Motocorp	M1271	Cbz	P	V10737	Cbz Xtreme Kick Start	149	null	377	PETROL	Hero Motocorp Cbz Cbz Xtreme Kick Start Petrol	0	1	1
941	B122	Hero Motocorp	M1271	Cbz	P	V10738	Cbz Xtreme Self Start	149	null	376	PETROL	Hero Motocorp Cbz Cbz Xtreme Self Start Petrol	0	1	1
942	B122	Hero Motocorp	M1271	Cbz	P	V10739	Xtreme Sports Dd	150	null	377	PETROL	Hero Motocorp Cbz Xtreme Sports Dd Petrol	0	1	1
943	B122	Hero Motocorp	M1271	Cbz	P	V10740	Xtreme Sports Sd	150	null	377	PETROL	Hero Motocorp Cbz Xtreme Sports Sd Petrol	0	1	1
261	B122	Hero Motocorp	M1272	Cbz X-treme	P	V10741	Disc Ss	149	null	253	PETROL	Hero Motocorp Cbz X-treme Disc Ss Petrol	0	1	1
2181	B122	Hero Motocorp	M1272	Cbz X-treme	P	V10742	Electric Start Disc Brake	150	null	376	PETROL	Hero Motocorp Cbz X-treme Electric Start Disc Brake Petrol	0	1	1
262	B122	Hero Motocorp	M1272	Cbz X-treme	P	V10743	Kick Start	149	null	195	PETROL	Hero Motocorp Cbz X-treme Kick Start Petrol	0	1	1
2182	B122	Hero Motocorp	M1272	Cbz X-treme	P	V10744	Kick Start Disc Brake	150	null	377	PETROL	Hero Motocorp Cbz X-treme Kick Start Disc Brake Petrol	0	1	1
263	B122	Hero Motocorp	M1272	Cbz X-treme	P	V10745	Self Start	150	null	196	PETROL	Hero Motocorp Cbz X-treme Self Start Petrol	0	1	1
944	B122	Hero Motocorp	M1273	Cd 100	P	V10746	Cd 100	100	null	0	PETROL	Hero Motocorp Cd 100 Cd 100 Petrol	0	1	1
945	B122	Hero Motocorp	M1273	Cd 100	P	V10747	Cd 100 Ss	97	null	0	PETROL	Hero Motocorp Cd 100 Cd 100 Ss Petrol	0	1	1
946	B122	Hero Motocorp	M1274	Cd Dawn	P	V10748	Cd Dawn	97	null	374	PETROL	Hero Motocorp Cd Dawn Cd Dawn Petrol	0	1	1
2183	B122	Hero Motocorp	M1274	Cd Dawn	P	V10749	Kick Start Disc Brake Spoke Wheels	100	null	374	PETROL	Hero Motocorp Cd Dawn Kick Start Disc Brake Spoke Wheels Petrol	0	1	1
947	B122	Hero Motocorp	M1275	Cd Deluxe	P	V10750	Cd Deluxe Alloy Kick	97	null	369	PETROL	Hero Motocorp Cd Deluxe Cd Deluxe Alloy Kick Petrol	0	1	1
948	B122	Hero Motocorp	M1275	Cd Deluxe	P	V10751	Cd Deluxe Self Alloy	97	null	370	PETROL	Hero Motocorp Cd Deluxe Cd Deluxe Self Alloy Petrol	0	1	1
949	B122	Hero Motocorp	M1275	Cd Deluxe	P	V10752	Cd Deluxe Self Spoke	97	null	371	PETROL	Hero Motocorp Cd Deluxe Cd Deluxe Self Spoke Petrol	0	1	1
950	B122	Hero Motocorp	M1275	Cd Deluxe	P	V10753	Cd Deluxe Spoke Kick	97	null	368	PETROL	Hero Motocorp Cd Deluxe Cd Deluxe Spoke Kick Petrol	0	1	1
2184	B122	Hero Motocorp	M1275	Cd Deluxe	P	V10754	Kick Start Drum Brake Cast Wheel	100	null	367	PETROL	Hero Motocorp Cd Deluxe Kick Start Drum Brake Cast Wheel Petrol	0	1	1
2185	B122	Hero Motocorp	M1275	Cd Deluxe	P	V10755	Kick Start Drum Brake Spoke Wheel	100	null	368	PETROL	Hero Motocorp Cd Deluxe Kick Start Drum Brake Spoke Wheel Petrol	0	1	1
2186	B122	Hero Motocorp	M1275	Cd Deluxe	P	V10756	Self Start Drum Brake Cast Wheel	100	null	372	PETROL	Hero Motocorp Cd Deluxe Self Start Drum Brake Cast Wheel Petrol	0	1	1
2187	B122	Hero Motocorp	M1275	Cd Deluxe	P	V10757	Self Start Drum Brake Spoke Wheel	100	null	371	PETROL	Hero Motocorp Cd Deluxe Self Start Drum Brake Spoke Wheel Petrol	0	1	1
264	B122	Hero Motocorp	M1276	Cd-dawn	P	V10758	Cnsk	97	null	373	PETROL	Hero Motocorp Cd-dawn Cnsk Petrol	0	1	1
265	B122	Hero Motocorp	M1276	Cd-dawn	P	V10759	Dlx	97	null	375	PETROL	Hero Motocorp Cd-dawn Dlx Petrol	0	1	1
1412	B122	Hero Motocorp	M1277	Cd-deluxe	P	V10760	Cast Self	97	null	198	PETROL	Hero Motocorp Cd-deluxe Cast Self Petrol	0	1	1
1407	B122	Hero Motocorp	M1277	Cd-deluxe	P	V10761	Drum Kick Cast	97	null	291	PETROL	Hero Motocorp Cd-deluxe Drum Kick Cast Petrol	0	1	1
1408	B122	Hero Motocorp	M1277	Cd-deluxe	P	V10762	Drum Kick Spoke	97	null	290	PETROL	Hero Motocorp Cd-deluxe Drum Kick Spoke Petrol	0	1	1
1409	B122	Hero Motocorp	M1277	Cd-deluxe	P	V10763	Kick Start	97	null	199	PETROL	Hero Motocorp Cd-deluxe Kick Start Petrol	0	1	1
1410	B122	Hero Motocorp	M1277	Cd-deluxe	P	V10764	Self Start	97	null	200	PETROL	Hero Motocorp Cd-deluxe Self Start Petrol	0	1	1
1411	B122	Hero Motocorp	M1277	Cd-deluxe	P	V10765	Spoke Self	97	null	201	PETROL	Hero Motocorp Cd-deluxe Spoke Self Petrol	0	1	1
1414	B122	Hero Motocorp	M1278	Destini	P	V10766	125 Lx	125	null	943	PETROL	Hero Motocorp Destini 125 Lx Petrol	0	1	1
1413	B122	Hero Motocorp	M1278	Destini	P	V10767	125 Vx	125	null	942	PETROL	Hero Motocorp Destini 125 Vx Petrol	0	1	1
2188	B122	Hero Motocorp	M1278	Destini	P	V10768	Lx	125	null	943	PETROL	Hero Motocorp Destini Lx Petrol	0	1	1
2189	B122	Hero Motocorp	M1278	Destini	P	V10769	Vx	125	null	942	PETROL	Hero Motocorp Destini Vx Petrol	0	1	1
951	B122	Hero Motocorp	M1279	Duet	P	V10770	Duet Lx	111	null	0	PETROL	Hero Motocorp Duet Duet Lx Petrol	0	1	1
952	B122	Hero Motocorp	M1279	Duet	P	V10771	Duet Vx	111	null	0	PETROL	Hero Motocorp Duet Duet Vx Petrol	0	1	1
266	B122	Hero Motocorp	M1280	Glamour	P	V10772	Cast Disc Ss	125	null	363	PETROL	Hero Motocorp Glamour Cast Disc Ss Petrol	0	1	1
267	B122	Hero Motocorp	M1280	Glamour	P	V10773	Cast Ss	125	null	364	PETROL	Hero Motocorp Glamour Cast Ss Petrol	0	1	1
268	B122	Hero Motocorp	M1280	Glamour	P	V10774	Disc	125	null	365	PETROL	Hero Motocorp Glamour Disc Petrol	0	1	1
269	B122	Hero Motocorp	M1280	Glamour	P	V10775	Drum	125	null	366	PETROL	Hero Motocorp Glamour Drum Petrol	0	1	1
270	B122	Hero Motocorp	M1280	Glamour	P	V10776	Drum Self Cast	125	null	361	PETROL	Hero Motocorp Glamour Drum Self Cast Petrol	0	1	1
2167	B122	Hero Motocorp	M1280	Glamour	P	V10777	Electric Start Disc Brake	125	null	365	PETROL	Hero Motocorp Glamour Electric Start Disc Brake Petrol	0	1	1
2168	B122	Hero Motocorp	M1280	Glamour	P	V10778	Electric Start Disc Brake Cast Wheel	125	null	365	PETROL	Hero Motocorp Glamour Electric Start Disc Brake Cast Wheel Petrol	0	1	1
2169	B122	Hero Motocorp	M1280	Glamour	P	V10779	Electric Start Drum Brake Cast Wheels	125	null	366	PETROL	Hero Motocorp Glamour Electric Start Drum Brake Cast Wheels Petrol	0	1	1
2170	B122	Hero Motocorp	M1280	Glamour	P	V10780	I3s Electric Start Disc Brake Cast Wheels	124	null	929	PETROL	Hero Motocorp Glamour I3s Electric Start Disc Brake Cast Wheels Petrol	0	1	1
2171	B122	Hero Motocorp	M1280	Glamour	P	V10781	I3s Electric Start Drum Brake Cast Wheels	124	null	928	PETROL	Hero Motocorp Glamour I3s Electric Start Drum Brake Cast Wheels Petrol	0	1	1
2172	B122	Hero Motocorp	M1280	Glamour	P	V10782	Kick Start Disc Brake Cast Wheel	125	null	364	PETROL	Hero Motocorp Glamour Kick Start Disc Brake Cast Wheel Petrol	0	1	1
271	B122	Hero Motocorp	M1280	Glamour	P	V10783	Spoke Ss	125	null	362	PETROL	Hero Motocorp Glamour Spoke Ss Petrol	0	1	1
2190	B122	Hero Motocorp	M1281	Glamour 2017	P	V10784	Drum Brake	124	null	361	PETROL	Hero Motocorp Glamour 2017 Drum Brake Petrol	0	1	1
272	B122	Hero Motocorp	M1282	Glamour Fi	P	V10785	Disc	125	null	360	PETROL	Hero Motocorp Glamour Fi Disc Petrol	0	1	1
273	B122	Hero Motocorp	M1282	Glamour Fi	P	V10786	Disc Ss	125	null	358	PETROL	Hero Motocorp Glamour Fi Disc Ss Petrol	0	1	1
274	B122	Hero Motocorp	M1282	Glamour Fi	P	V10787	Drum	125	null	359	PETROL	Hero Motocorp Glamour Fi Drum Petrol	0	1	1
2191	B122	Hero Motocorp	M1282	Glamour Fi	P	V10788	Electric Start Disc Brake Cast Wheels	125	null	360	PETROL	Hero Motocorp Glamour Fi Electric Start Disc Brake Cast Wheels Petrol	0	1	1
275	B122	Hero Motocorp	M1283	Hf Dawn	P	V10789	Kick Start	97	null	385	PETROL	Hero Motocorp Hf Dawn Kick Start Petrol	0	1	1
2192	B122	Hero Motocorp	M1283	Hf Dawn	P	V10790	Kick Start Drum Brake Spoke Wheel	100	null	385	PETROL	Hero Motocorp Hf Dawn Kick Start Drum Brake Spoke Wheel Petrol	0	1	1
276	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10791	Cast Self	97	null	389	PETROL	Hero Motocorp Hf Deluxe Cast Self Petrol	0	1	1
2157	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10792	Electric Start Drum Brake Cast Wheels	100	null	931	PETROL	Hero Motocorp Hf Deluxe Electric Start Drum Brake Cast Wheels Petrol	0	1	1
2158	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10793	Electric Start Drum Brake Spoke Wheels	100	null	937	PETROL	Hero Motocorp Hf Deluxe Electric Start Drum Brake Spoke Wheels Petrol	0	1	1
954	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10794	Hf Deluxe Eco Kick	97	null	386	PETROL	Hero Motocorp Hf Deluxe Hf Deluxe Eco Kick Petrol	0	1	1
955	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10795	Hf Deluxe Eco Self	97	null	389	PETROL	Hero Motocorp Hf Deluxe Hf Deluxe Eco Self Petrol	0	1	1
277	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10796	Kick Cast	97	null	386	PETROL	Hero Motocorp Hf Deluxe Kick Cast Petrol	0	1	1
278	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10797	Kick Spoke	97	null	387	PETROL	Hero Motocorp Hf Deluxe Kick Spoke Petrol	0	1	1
2159	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10798	Kick Start Drum Brake Cast Wheel	100	null	936	PETROL	Hero Motocorp Hf Deluxe Kick Start Drum Brake Cast Wheel Petrol	0	1	1
2160	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10799	Kick Start Drum Brake Spoke Wheel	100	null	937	PETROL	Hero Motocorp Hf Deluxe Kick Start Drum Brake Spoke Wheel Petrol	0	1	1
279	B122	Hero Motocorp	M1284	Hf Deluxe	P	V10800	Self Spoke	97	null	390	PETROL	Hero Motocorp Hf Deluxe Self Spoke Petrol	0	1	1
2193	B122	Hero Motocorp	M1285	Hf Deluxe I3s	P	V10801	Eco	97	null	380	PETROL	Hero Motocorp Hf Deluxe I3s Eco Petrol	0	1	1
2194	B122	Hero Motocorp	M1285	Hf Deluxe I3s	P	V10802	Self Start	97	null	924	PETROL	Hero Motocorp Hf Deluxe I3s Self Start Petrol	0	1	1
2195	B122	Hero Motocorp	M1286	Hunk	P	V10803	Double Disc Electric Start	150	null	346	PETROL	Hero Motocorp Hunk Double Disc Electric Start Petrol	0	1	1
280	B122	Hero Motocorp	M1286	Hunk	P	V10804	Dss	150	null	346	PETROL	Hero Motocorp Hunk Dss Petrol	0	1	1
281	B122	Hero Motocorp	M1286	Hunk	P	V10805	Dss Fr And Rear Disc	150	null	354	PETROL	Hero Motocorp Hunk Dss Fr And Rear Disc Petrol	0	1	1
956	B122	Hero Motocorp	M1286	Hunk	P	V10806	Hunk Rear Disc Brake	149	null	354	PETROL	Hero Motocorp Hunk Hunk Rear Disc Brake Petrol	0	1	1
957	B122	Hero Motocorp	M1286	Hunk	P	V10807	Hunk Rear Drum Brake	149	null	354	PETROL	Hero Motocorp Hunk Hunk Rear Drum Brake Petrol	0	1	1
282	B122	Hero Motocorp	M1286	Hunk	P	V10808	Kick Start	150	null	357	PETROL	Hero Motocorp Hunk Kick Start Petrol	0	1	1
283	B122	Hero Motocorp	M1286	Hunk	P	V10809	Self Start	150	null	356	PETROL	Hero Motocorp Hunk Self Start Petrol	0	1	1
2196	B122	Hero Motocorp	M1286	Hunk	P	V10810	Single Disc Electric Start	150	null	356	PETROL	Hero Motocorp Hunk Single Disc Electric Start Petrol	0	1	1
284	B122	Hero Motocorp	M1287	Ignitor	P	V10811	Disc	125	null	344	PETROL	Hero Motocorp Ignitor Disc Petrol	0	1	1
285	B122	Hero Motocorp	M1287	Ignitor	P	V10812	Drum	125	null	345	PETROL	Hero Motocorp Ignitor Drum Petrol	0	1	1
2177	B122	Hero Motocorp	M1287	Ignitor	P	V10813	Electric Start Disc Brake Cast Wheels	125	null	344	PETROL	Hero Motocorp Ignitor Electric Start Disc Brake Cast Wheels Petrol	0	1	1
2178	B122	Hero Motocorp	M1287	Ignitor	P	V10814	Electric Start Drum Brake Cast Wheels	125	null	345	PETROL	Hero Motocorp Ignitor Electric Start Drum Brake Cast Wheels Petrol	0	1	1
958	B122	Hero Motocorp	M1288	Impulse	P	V10815	Impulse	149	null	343	PETROL	Hero Motocorp Impulse Impulse Petrol	0	1	1
2197	B122	Hero Motocorp	M1288	Impulse	P	V10816	Single Disk	150	null	343	PETROL	Hero Motocorp Impulse Single Disk Petrol	0	1	1
959	B122	Hero Motocorp	M1289	Joy	P	V10817	Joy	100	null	0	PETROL	Hero Motocorp Joy Joy Petrol	0	1	1
286	B122	Hero Motocorp	M1290	Karizma	P	V10818	Black Cast	223	null	352	PETROL	Hero Motocorp Karizma Black Cast Petrol	0	1	1
287	B122	Hero Motocorp	M1290	Karizma	P	V10819	Disc Self	223	null	350	PETROL	Hero Motocorp Karizma Disc Self Petrol	0	1	1
288	B122	Hero Motocorp	M1290	Karizma	P	V10820	Disc Self Rdc	223	null	349	PETROL	Hero Motocorp Karizma Disc Self Rdc Petrol	0	1	1
2198	B122	Hero Motocorp	M1290	Karizma	P	V10821	Electric Start Disk Brake	223	null	350	PETROL	Hero Motocorp Karizma Electric Start Disk Brake Petrol	0	1	1
289	B122	Hero Motocorp	M1290	Karizma	P	V10822	Red Cast	223	null	351	PETROL	Hero Motocorp Karizma Red Cast Petrol	0	1	1
290	B122	Hero Motocorp	M1290	Karizma	P	V10823	Standard	223	null	353	PETROL	Hero Motocorp Karizma Standard Petrol	0	1	1
2199	B122	Hero Motocorp	M1290	Karizma	P	V10824	Std	223	null	353	PETROL	Hero Motocorp Karizma Std Petrol	0	1	1
